goodsId,name,publisher,price,productType,detailUrl,gameOs,cid,pid,systemCid,sceneId,totalFiveStarGenerals,sTactics,seasonStartDays,experiencedSeasons,specialOrangeEquipment,recruitmentCurrent,recruitmentTarget,transferStatus,wantedCount,publishedAgo,detailScrapeStatus,detailError,detailHeroCount,detailUniqueHeroCount,importantHeroMatchedCount,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪
1771303337960850,洛都赋满红号低价出,华为帐号,10700,成品号,https://www.jiaoyimao.com/jg1009207/1771303337960850.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,70014,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773295674575801,华为V12随便补红,华为帐号,25555,成品号,https://www.jiaoyimao.com/jg1009207/1773295674575801.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,55516,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780567315990020,王道奸雄无惧无间道雍雅沉重,华为帐号,299999,成品号,https://www.jiaoyimao.com/jg1009207/1780567315990020.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,9999,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750582337063921,幻神+汉弓,华为帐号,28888,成品号,https://www.jiaoyimao.com/jg1009207/1750582337063921.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,88812,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781596628823447,装备好，战法全，可议价,华为帐号,5900,成品号,https://www.jiaoyimao.com/jg1009207/1781596628823447.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,,90022小时前发布,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780495206519693,四幻神求贤满,华为帐号,52000,成品号,https://www.jiaoyimao.com/jg1009207/1780495206519693.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,18,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775436950699381,高红温侯弓辽姬骑荣光枪,华为帐号,1300,成品号,https://www.jiaoyimao.com/jg1009207/1775436950699381.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,3003,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781320037621192,满红皇马，藏器法关，2.8万金,九游帐号,5800,成品号,https://www.jiaoyimao.com/jg1009207/1781320037621192.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,80034,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780816734629952,限定四幻神号可议价，合适就出,九游帐号,14001,成品号,https://www.jiaoyimao.com/jg1009207/1780816734629952.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,16,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770811626439189,三幻神拒马弓白虎城皮7万金可议,华为帐号,21888,成品号,https://www.jiaoyimao.com/jg1009207/1770811626439189.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,88832,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780296092765711,顶配双特技皇马装备11将作残卷,九游帐号,6800,成品号,https://www.jiaoyimao.com/jg1009207/1780296092765711.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8006,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719382865867261,清仓大甩卖,九游帐号,136,成品号,https://www.jiaoyimao.com/jg1009207/1719382865867261.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713705792631037,原1297服，铺路号,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1713705792631037.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723032932475823,退游处理处理,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1723032932475823.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706251680096339,原4449服，铺路号,九游帐号,60,成品号,https://www.jiaoyimao.com/jg1009207/1706251680096339.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781410716819710,出号可议价,华为帐号,9800,成品号,https://www.jiaoyimao.com/jg1009207/1781410716819710.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,8001,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779617845040764,全满 双白虎 奸熊 6万玉,华为帐号,49897,成品号,https://www.jiaoyimao.com/jg1009207/1779617845040764.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,89717,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778118546634261,三幻神+全典拒马+吉运/韬晦,华为帐号,24999,成品号,https://www.jiaoyimao.com/jg1009207/1778118546634261.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,99914,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760763719804340,性价比高红号，战功利器，底子好,九游帐号,2350,成品号,https://www.jiaoyimao.com/jg1009207/1760763719804340.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,3506,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781413491845227,欢迎大佬们议价,九游帐号,2888,成品号,https://www.jiaoyimao.com/jg1009207/1781413491845227.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8881,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781161906432499,高满红三幻神，贡献前两百双至臻,九游帐号,29999,成品号,https://www.jiaoyimao.com/jg1009207/1781161906432499.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,9993,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780121366281516,进度号四幻神,华为帐号,81111,成品号,https://www.jiaoyimao.com/jg1009207/1780121366281516.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,11113,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780313747139547,满红老a8，法官底子号,小米帐号,4088,成品号,https://www.jiaoyimao.com/jg1009207/1780313747139547.html?isGray=true,安卓,1844419,1844418,1568703583234194,750,,,,,,,,,8816,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779795998879822,全满典求贤满无惧韬晦吉运俊彩七,华为帐号,83000,成品号,https://www.jiaoyimao.com/jg1009207/1779795998879822.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,36,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775543631445838,郊区5队共存,九游帐号,7500,成品号,https://www.jiaoyimao.com/jg1009207/1775543631445838.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,50013,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715600472682434,原4235服，铺路号,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1715600472682434.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719396700540628,看上就拿走，不接受砍价,九游帐号,78,成品号,https://www.jiaoyimao.com/jg1009207/1719396700540628.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743842322201546,有SP法正,九游帐号,125,成品号,https://www.jiaoyimao.com/jg1009207/1743842322201546.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736983718658002,典藏动态太尉关关张吴骑议就出,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1736983718658002.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1461,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779262462944016,典废号自玩用别议价浪费钱,华为帐号,55555,成品号,https://www.jiaoyimao.com/jg1009207/1779262462944016.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,55545,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779167929207729,高价值四幻神号带奸雄剑,华为帐号,9000,成品号,https://www.jiaoyimao.com/jg1009207/1779167929207729.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,8,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781189212223897,满红皇马 ,九游帐号,8700,成品号,https://www.jiaoyimao.com/jg1009207/1781189212223897.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,7003,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769411404393562,A8奸雄.马超装备毕业,九游帐号,13300,成品号,https://www.jiaoyimao.com/jg1009207/1769411404393562.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,30024,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765637007104195,只差一发典藏黑马,九游帐号,7700,成品号,https://www.jiaoyimao.com/jg1009207/1765637007104195.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,7007,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771699445054006,皇马富贵等七队,九游帐号,5000,成品号,https://www.jiaoyimao.com/jg1009207/1771699445054006.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781498210223904,满典三幻神核心高满带皮肤,九游帐号,8888,成品号,https://www.jiaoyimao.com/jg1009207/1781498210223904.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,88813,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779884905743832,满配三幻神，微瑕汉弓，双白虎,九游帐号,37000,成品号,https://www.jiaoyimao.com/jg1009207/1779884905743832.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,9,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779868905709976,王道暴击流，多穿神器。,华为帐号,2585,成品号,https://www.jiaoyimao.com/jg1009207/1779868905709976.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,58511,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780126891211468,满红三幻神,华为帐号,24999,成品号,https://www.jiaoyimao.com/jg1009207/1780126891211468.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,99939,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780818027922531,满红满典皇马带吉运 新号,华为帐号,10800,成品号,https://www.jiaoyimao.com/jg1009207/1780818027922531.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,80016,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759924192044258,满红老A8阵容，系统最低价,华为帐号,4500,成品号,https://www.jiaoyimao.com/jg1009207/1759924192044258.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,5009,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717898101938393,退游了自己看吧,九游帐号,78,成品号,https://www.jiaoyimao.com/jg1009207/1717898101938393.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689337355909088,没时间玩，求有缘人,九游帐号,96,成品号,https://www.jiaoyimao.com/jg1009207/1689337355909088.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717243476730553,原4699服，铺路号,九游帐号,60,成品号,https://www.jiaoyimao.com/jg1009207/1717243476730553.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747112893871497,典动群弓网红枪狗官开荒完毕,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1747112893871497.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779385203890963,白虎满马岱四幻底 高求贤卡池厚,九游帐号,36999,成品号,https://www.jiaoyimao.com/jg1009207/1779385203890963.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,99952,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779553545637687,满无暇三幻，送1500一桌霸业,华为帐号,30500,成品号,https://www.jiaoyimao.com/jg1009207/1779553545637687.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,50020,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781014692252646,白虎主城满红满典三幻神汉弓底子,华为帐号,43888,成品号,https://www.jiaoyimao.com/jg1009207/1781014692252646.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,888223,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780816224396317,半红拒马其他全满,华为帐号,49998,成品号,https://www.jiaoyimao.com/jg1009207/1780816224396317.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,99826,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762830169987739,队伍随便组，卡池厚，装备多多,华为帐号,14388,成品号,https://www.jiaoyimao.com/jg1009207/1762830169987739.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,3881,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780486211171827,特技顶级雍雅沉势皇马五谋核弹,华为帐号,3899,成品号,https://www.jiaoyimao.com/jg1009207/1780486211171827.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,89920,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781531248674405,全满奸雄卢植四幻神微瑕疵,华为帐号,72888,成品号,https://www.jiaoyimao.com/jg1009207/1781531248674405.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,88810,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779563471380006,最便宜四幻神,华为帐号,45000,成品号,https://www.jiaoyimao.com/jg1009207/1779563471380006.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,48,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777087660927105,开荒完毕，入手即玩！,九游帐号,16666,成品号,https://www.jiaoyimao.com/jg1009207/1777087660927105.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,6669,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763268234054217,三幻神占俩，性价比高,九游帐号,3246,成品号,https://www.jiaoyimao.com/jg1009207/1763268234054217.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,2463,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780220233407471,换号了，出,华为帐号,11000,成品号,https://www.jiaoyimao.com/jg1009207/1780220233407471.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,18,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779275867990299,有吉运三幻卡池厚双雍雅看描述,华为帐号,25100,成品号,https://www.jiaoyimao.com/jg1009207/1779275867990299.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,10015,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718803882359415,想要的直接拿走,九游帐号,136,成品号,https://www.jiaoyimao.com/jg1009207/1718803882359415.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759981485051689,小号，铺路号,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1759981485051689.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,681,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737001855924222,原4268服，铺路号,九游帐号,126,成品号,https://www.jiaoyimao.com/jg1009207/1737001855924222.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765344093506601,不玩了，出,九游帐号,68,成品号,https://www.jiaoyimao.com/jg1009207/1765344093506601.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780389640921935,满红法官富贵骑战法全卡池厚,华为帐号,30000,成品号,https://www.jiaoyimao.com/jg1009207/1780389640921935.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,6,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779021837669736,满红三幻有雁行藏器法正640智,华为帐号,38999,成品号,https://www.jiaoyimao.com/jg1009207/1779021837669736.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,9999,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780890581274325,清仓大甩卖,华为帐号,2200,成品号,https://www.jiaoyimao.com/jg1009207/1780890581274325.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,2002,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775264480991044,全满四幻神,华为帐号,83000,成品号,https://www.jiaoyimao.com/jg1009207/1775264480991044.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,14,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780751895419844,法官嘟嘟网红,华为帐号,5500,成品号,https://www.jiaoyimao.com/jg1009207/1780751895419844.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,50015,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759208585557220,给钱就卖了,九游帐号,3088,成品号,https://www.jiaoyimao.com/jg1009207/1759208585557220.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,8831,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767885119536586,三幻神冰魄臧器法官,华为帐号,35888,成品号,https://www.jiaoyimao.com/jg1009207/1767885119536586.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,8883,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778124159135310,三幻神，霸业利器,华为帐号,21600,成品号,https://www.jiaoyimao.com/jg1009207/1778124159135310.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,6005,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780929572761066,全网最低卢植幻神,华为帐号,66666,成品号,https://www.jiaoyimao.com/jg1009207/1780929572761066.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,6665,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771649587525637,三幻神满红，藏器和刘焉传承已出,九游帐号,21000,成品号,https://www.jiaoyimao.com/jg1009207/1771649587525637.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,28,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780390792790615,满红三幻神，装备好，,九游帐号,11000,成品号,https://www.jiaoyimao.com/jg1009207/1780390792790615.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,25,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718285907973564,原3841服，铺路号,九游帐号,136,成品号,https://www.jiaoyimao.com/jg1009207/1718285907973564.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737860787982163,皇马枪嘟嘟弓三势吕孙权刘备,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1737860787982163.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,1461,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723034489703967,原天津2服，铺路号,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1723034489703967.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717636302979927,原3844服，铺路号,九游帐号,136,成品号,https://www.jiaoyimao.com/jg1009207/1717636302979927.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780802405387054,满红三幻神 双白虎 汉弓底子号,华为帐号,41500,成品号,https://www.jiaoyimao.com/jg1009207/1780802405387054.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,50010,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778028989831677,法正装备无敌2w5金猪有霸业,华为帐号,11500,成品号,https://www.jiaoyimao.com/jg1009207/1778028989831677.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,50086,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775724008583383,三幻神，华为v12，有审时,华为帐号,20000,成品号,https://www.jiaoyimao.com/jg1009207/1775724008583383.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,12,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776445635204177,求贤已满，皇马装备毕业,华为帐号,15999,成品号,https://www.jiaoyimao.com/jg1009207/1776445635204177.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,99910,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769567070706679,满到法正藏器瑕疵带无惧有刘焉,华为帐号,28888,成品号,https://www.jiaoyimao.com/jg1009207/1769567070706679.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,88811,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780472577100409,满三幻，大汉底,华为帐号,35000,成品号,https://www.jiaoyimao.com/jg1009207/1780472577100409.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,4,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781417474480539,满红三幻神卡池厚,华为帐号,25000,成品号,https://www.jiaoyimao.com/jg1009207/1781417474480539.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,9,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780666859972096,满红满典装备好,华为帐号,33500,成品号,https://www.jiaoyimao.com/jg1009207/1780666859972096.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,5003,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775110403844205,满红马岱全典藏三幻神，顶级装备,华为帐号,33333,成品号,https://www.jiaoyimao.com/jg1009207/1775110403844205.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,3336,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778141322061040,全满到3幻+sp貂蝉满求贤满,华为帐号,35888,成品号,https://www.jiaoyimao.com/jg1009207/1778141322061040.html?isGray=true,安卓,1844419,1844418,1568703583954575,750,,,,,,,,,88825,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716013998474610,原3331服，铺路号,九游帐号,146,成品号,https://www.jiaoyimao.com/jg1009207/1716013998474610.html?isGray=true,安卓,1844419,1844418,1673242941436126,750,,,,,,,,,,,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
